5553,314,44,0.8488594770346852,0.7284423591179584,0.7490716781461514,0.5540466957521547,0.9835180856615322,0.977886428830424,0.9898704840565384,0.8881820425840511,0.8211574409475195,0.6847133757961783,0.7360493449303007,0.45553670659421597,0.7419029044950043,0.5227272727272727,0.5212952054516149,0.318421338078197,5.90762996673584,1.12196683883667
5690,325,41,0.8055157587169459,0.8280349422268527,0.8190967297630841,0.6154859146282049,0.9751693195318909,0.9817223198594025,0.9897396243948539,0.9008452050083976,0.727332116998729,0.771514751077223,0.7826902162769462,0.4852071782619135,0.7140458396202178,0.7308677557439329,0.6848603486174522,0.46040536061430376,5.899794101715088,0.7592403888702393
5782,327,36,0.8126698891560954,0.8116050739149342,0.8030917240669871,0.6104834227640925,0.9751953778522318,0.9791369190752238,0.9900160011223158,0.878614873373923,0.7787539719988625,0.7339449541284404,0.7700777058638053,0.47583377903504376,0.6840603176171918,0.7217333485411379,0.6491814652148405,0.4770016158833107,5.924925088882446,0.9643890857696533
5586,338,50,0.8686179675247487,0.8129272962911168,0.8117652017526172,0.6086309673730915,0.9799383173742292,0.9820981023988543,0.9886409225688698,0.894580163010326,0.8433075185473718,0.7366863905325444,0.7729108606463525,0.4905866216525479,0.7826080666526454,0.7199973959419517,0.6737438220426294,0.44072611745640067,5.911933422088623,1.008068561553955
5672,370,43,0.8137650936050892,0.8014218286555219,0.7847451503970255,0.5958750972168151,0.9682963053296946,0.9802538787023978,0.9873399082643958,0.8933344967906652,0.723934098985696,0.7297297297297297,0.7278362842065562,0.4555426888590463,0.7490648764998772,0.694281877534438,0.6390592587201245,0.4387481060007339,5.926834344863892,0.9922561645507812
5656,340,45,0.8224333112770159,0.7652644836198016,0.7727955251210344,0.5899414357666046,0.9768505836879083,0.9851485148514851,0.9911530644778583,0.899436910708068,0.7094511508830342,0.7558823529411764,0.760046020531034,0.48040413934327375,0.7809981992601049,0.5547625830667433,0.567187490354211,0.3899832572484724,5.970466613769531,0.7683765888214111
5668,327,42,0.8605781904180105,0.7067852548284005,0.7554117726135153,0.5464727765556726,0.9834583633036352,0.9754763585038815,0.9927808430660275,0.8834453079453066,0.8754541316161263,0.6448794059813197,0.7389084139047093,0.43175791709166933,0.7228220763342703,0.5,0.5345460608698088,0.32421510463004166,5.921313524246216,0.7298684120178223
5721,351,35,0.931126912398135,0.7799794393096775,0.8203640128037272,0.6145264785859991,0.9915762455279682,0.967044207443955,0.9912811393508171,0.8886421728440075,0.9130424091126562,0.6880276156969445,0.7711458144387819,0.4811823201937644,0.8887620825537805,0.6848664947881333,0.6986650846215825,0.47375494272022517,5.925043821334839,1.0326378345489502
5729,343,32,0.8604151138100339,0.8520686245447479,0.8308703736780649,0.6311627077286662,0.9839731375380227,0.9837668004887415,0.9905648492028796,0.9016949604644944,0.8675842520879782,0.7288629737609329,0.7806819718711357,0.4943000849244955,0.7296879518041006,0.8435760993845689,0.7213642999601796,0.4974930777970089,5.942508697509766,0.7503917217254639
5656,268,35,0.8382711179996866,0.7680045669812183,0.7482246629906119,0.5691045605659623,0.9828726780661555,0.9789603960396039,0.9885974723137548,0.9012202835575411,0.8402655493187176,0.667910447761194,0.7249618266025422,0.44004583935458275,0.6916751266141866,0.6571428571428571,0.5311146900555388,0.3660475587857627,5.886660575866699,0.9155032634735107
5624,323,45,0.8456687616046361,0.7539764602895723,0.7542598985301266,0.5691076603864124,0.9816999139505944,0.9824660165756312,0.9895887905668761,0.8963964585941481,0.8575756705240493,0.7461300309597523,0.7900383911709798,0.49327140622446264,0.6977307003392649,0.5333333333333333,0.4831525138525242,0.3176551163406264,5.896607160568237,0.912578821182251
5773,326,36,0.8472157989427463,0.7952263309397711,0.7776693170520304,0.5868965122670224,0.9812140111664763,0.9823315433916507,0.9900273611832952,0.8915366223139165,0.7735559858265979,0.6811252272054402,0.7170812521467416,0.48872239171016546,0.7868773998351644,0.7222222222222222,0.6258993378260543,0.3804305227769854,5.899622440338135,0.9526486396789551
